OrderID,OrderDate,UnitCost,Price,OrderQty,CostofSales,Sales,Profit,Channel,PromotionName,ProductName,Manufacturer,ProductSubCategory,ProductCategory,Region,City,Country
17707,2050-03-13,298.4470303,343,20,5968.940606,6860,891.0593944,Reseller,No Discount,Contoso SLR Camera M145 Blue,"Contoso, Ltd",Digital SLR Cameras,Cameras and camcorders ,Europe,Paris,France
17708,2050-03-14,145.8794707,289.99,52,7585.732478,14905.486,7319.753522,Catalog,North America Holiday Promotion,Contoso DVD 15-Inch Player Portable L200 Black,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,North Harford,United States
17710,2050-03-15,25.8924825,35.99,13,336.6022725,446.276,109.6737275,Store,North America Holiday Promotion,Contoso 2-Line Speakerphone M109 White,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Sebring,United States
17711,2050-03-16,247.6129733,349.95,16,3961.807573,5599.2,1637.392427,Reseller,European Holiday Promotion,"Adventure Works 20"" LCD HDTV M120 White",Adventure Works,Televisions,TV and Video,Europe,Paris,France
17712,2050-03-17,133.4284104,289,9,1200.855694,2485.4,1284.544306,Reseller,Asian Spring Promotion,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Black,The Phone Company,Touch Screen Phones ,Cell phones,Asia,Beijing,China
17713,2050-03-18,225.266301,326,20,4505.326019,6520,2014.673981,Store,No Discount,Fabrikam Laptop8.9 E8002 Red,"Fabrikam, Inc.",Laptops,Computers,Europe,Bamberg,Germany
17715,2050-03-19,14.17657608,24.99,80,1134.126087,1984.206,850.0799134,Store,European Holiday Promotion,Cigarette Lighter Adapter for Contoso Phones E110 Black,"Contoso, Ltd",Cell phones Accessories,Cell phones,Europe,Liverpool,United Kingdom
17716,2050-03-20,149.6932043,269,8,1197.545635,2098.2,900.6543655,Online,European Holiday Promotion,SV Car Video TFT6.2W E6282 Brown,Southridge Video,Car Video,TV and Video,Europe,Berlin,Germany
17717,2050-03-21,78.72932345,480,12,944.7518814,5664,4719.248119,Store,North America Back-to-School Promotion,Contoso Home Theater System 4.1 Channel M1420 Silver,"Contoso, Ltd",Home Theater System,TV and Video,North America,Wheat Ridge,United States
17720,2050-03-22,79.24836679,334,12,950.9804014,4008,3057.019599,Store,European Spring Promotion,Fabrikam SLR Camera M147 Grey,"Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,Europe,Lancashire,United Kingdom
17721,2050-03-23,447.1328707,600,9,4024.195837,5280,1255.804163,Online,North America Spring Promotion,"Fabrikam Home and Vacation Moviemaker 1"" 25mm M400 Blue","Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Bethesda,United States
17723,2050-03-24,82.48003209,300,12,989.760385,3600,2610.239615,Store,North America Back-to-School Promotion,The Phone Company Smart phones Expert M400 Black,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Charlottesville,United States
17725,2050-03-25,21.45087496,102,40,858.0349985,4080,3221.965001,Reseller,No Discount,Proseware Photo Ink jet Printer E290 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Europe,Paris,France
17726,2050-03-26,23.83563881,47.44,12,286.0276657,569.28,283.2523343,Store,North America Back-to-School Promotion,Contoso Expandable1-Handset Cordless Phone System M207 White,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Worcester,United States
17727,2050-03-27,792.2646712,888,9,7130.38204,7858.8,728.4179596,Store,North America Spring Promotion,Fabrikam Business Videographer 1'' 25mm M600 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Desoto,United States
17730,2050-03-28,43.45651298,293,12,521.4781558,3457.4,2935.921844,Store,North America Back-to-School Promotion,Contoso Touch Screen Phones SAW/On-wall M806 Black,"Contoso, Ltd",Touch Screen Phones ,Cell phones,North America,Yakima,United States
17733,2050-03-29,105.6163724,229,13,1373.012841,2977,1603.987159,Store,Asian Holiday Promotion,Proseware Projector 480p LCD12 Silver,"Proseware, Inc.",Projectors & Screens,Computers,Asia,Tehran,Iran
17735,2050-03-30,109.3506941,300,9,984.1562472,2640,1655.843753,Catalog,North America Spring Promotion,The Phone Company Touch Screen Phones Infrared M901 Grey,The Phone Company,Touch Screen Phones ,Cell phones,North America,North Harford,United States
17736,2050-03-31,67.38415291,170,5,336.9207645,850,513.0792355,Store,No Discount,Fabrikam Social Videographer 1/2'' 3mm E300 Grey,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Cheney,United States
17738,2050-04-01,65.59167368,129,6,393.5500421,735.3,341.7499579,Store,North America Back-to-School Promotion,A. Datum Compact Digital Camera M200 Azure,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Kennebunkport,United States
17739,2050-04-02,180.4461407,436.2,13,2345.799829,5670.6,3324.800171,Store,North America Holiday Promotion,"Fabrikam SLR Camera 35"" X358 Pink","Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,North America,East Troy,United States
17741,2050-04-03,607.4796327,980,24,14579.51118,23030,8450.488815,Online,North America Back-to-School Promotion,Fabrikam Trendsetter 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Bethesda,United States
17743,2050-04-04,126.4966722,255,13,1644.456739,3111,1466.543261,Reseller,North America Holiday Promotion,Contoso 32GB Video MP3 Player M3200 Red,"Contoso, Ltd",MP4&MP3,Audio,North America,Seattle,United States
17744,2050-04-05,273.2093952,382.95,12,3278.512742,4514.9805,1236.467758,Store,European Spring Promotion,WWI Laptop12 M0120 Black,Wide World Importers,Laptops,Computers,Europe,Roma,Italy
17745,2050-04-06,1.923917311,196.9,13,25.01092504,2441.56,2416.549075,Store,Asian Holiday Promotion,A. Datum SLR-like Digital Camera M400 Black,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Asia,Yokohama,Japan
17746,2050-04-07,24.08600766,165,12,289.032092,1980,1690.967908,Store,No Discount,Fabrikam Social Videographer 1/3'' 8.5mm E200 Grey,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Asia,Sydney,Australia
17748,2050-04-08,9.768664418,268,12,117.223973,3216,3098.776027,Online,European Spring Promotion,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Pink,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Europe,Berlin,Germany
17749,2050-04-09,98.37022345,109.99,5,491.8511173,549.95,58.09888273,Store,No Discount,SV DVD 7-Inch Player Portable E200 Black,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,Toronto,Canada
17751,2050-04-10,55.42759173,429,10,554.2759173,4290,3735.724083,Reseller,No Discount,Contoso Home Theater System 5.1 Channel M1500 White,"Contoso, Ltd",Home Theater System,TV and Video,Asia,Beijing,China
17752,2050-04-11,137.0500959,269,4,548.2003837,1022.2,473.9996163,Reseller,Asian Spring Promotion,SV Car Video TFT6.2W E6282 Silver,Southridge Video,Car Video,TV and Video,Asia,Beijing,China
17754,2050-04-12,3.789798999,12.95,5,18.94899499,64.75,45.80100501,Store,No Discount,Contoso Rechargeable Battery E100 White,"Contoso, Ltd",Computers Accessories,Computers,North America,Bacliff,United States
17755,2050-04-13,349.4001027,369,36,12578.4037,13173.3,594.8963037,Reseller,Asian Summer Promotion,Adventure Works Desktop PC1.80 ED180 White,Adventure Works,Desktops,Computers,Asia,Beijing,China
17756,2050-04-14,6.821831825,11.9,5,34.10915913,59.5,25.39084087,Online,No Discount,Contoso 90W AC/DC Power Adapter E300 Black,"Contoso, Ltd",Computers Accessories,Computers,Asia,Beijing,China
17757,2050-04-15,260.8674915,319,60,15652.04949,19140,3487.950511,Online,No Discount,Fabrikam SLR Camera M149 Blue,"Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,Asia,Beijing,China
17761,2050-04-16,391.0756023,988,12,4692.907228,11460.8,6767.892772,Store,North America Back-to-School Promotion,"Fabrikam Trendsetter 2/3"" 17mm X100 Orange","Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Longview,United States
17762,2050-04-17,182.9517756,269.9,18,3293.131961,4696.26,1403.128039,Store,North America Holiday Promotion,WWI Desktop PC1.80 E1801 White,Wide World Importers,Desktops,Computers,North America,Hartford,United States
17763,2050-04-18,1.76910228,15.9,10,17.6910228,159,141.3089772,Online,No Discount,Contoso USB Wave Multi-media Keyboard E280 White,"Contoso, Ltd",Computers Accessories,Computers,North America,Bethesda,United States
17765,2050-04-19,645.3319317,758,12,7743.983181,8868.6,1124.616819,Store,North America Back-to-School Promotion,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Laptops,Computers,North America,Darien,United States
17766,2050-04-20,32.48370821,33.99,24,779.6089971,812.361,32.75200292,Catalog,North America Back-to-School Promotion,SV 512MB Laptop memory E800 White,Southridge Video,Computers Accessories,Computers,North America,North Harford,United States
17767,2050-04-21,2.108414808,13.89,10,21.08414808,138.9,117.8158519,Online,No Discount,Contoso DVD 58 DVD Storage Binder M55 Silver,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",Asia,Beijing,China
17768,2050-04-22,2.557681802,12.95,36,92.07654486,458.43,366.3534551,Online,Asian Spring Promotion,Contoso Mouse Lock Bundle E200 Grey,"Contoso, Ltd",Computers Accessories,Computers,Asia,Beijing,China
17769,2050-04-23,398.7224809,432,9,3588.502328,3542.4,-46.10232777,Store,Asian Spring Promotion,Fabrikam Budget Movie-Maker 1/2'' 3mm E300 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Asia,Osaka,Japan
17770,2050-04-24,9.766923131,9.99,18,175.8046164,179.3205,3.515883647,Store,North America Spring Promotion,Contoso DVD 38 DVD Storage Binder E25 Black,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,Bangor,United States
17771,2050-04-25,86.92966036,200,52,4520.342339,10360,5839.657661,Catalog,North America Holiday Promotion,A. Datum Rangefinder Digital Camera X200 Pink,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,North Harford,United States
17772,2050-04-26,60.12719554,332,13,781.653542,4266.2,3484.546458,Store,Asian Holiday Promotion,Contoso SLR Camera M144 Gold,"Contoso, Ltd",Digital SLR Cameras,Cameras and camcorders ,Asia,Kolkata,India
17773,2050-04-27,3.390898924,9.5,18,61.03618064,167.2,106.1638194,Store,European Back-to-Scholl Promotion,Contoso Power Inverter - DC to AC power inverter E900 Grey,"Contoso, Ltd",Computers Accessories,Computers,Europe,Athens,Greece
17774,2050-04-28,17.98171342,328,18,323.6708416,5904,5580.329158,Store,North America Spring Promotion,"Fabrikam SLR Camera 35"" M358 Orange","Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,North America,Waukesha,United States
17776,2050-04-29,7.757945303,29.9,10,77.57945303,299,221.420547,Reseller,No Discount,Contoso USB 2.0 Dock Station docking station M800 Grey,"Contoso, Ltd",Computers Accessories,Computers,Europe,Paris,France
17777,2050-04-30,43.01342304,69,6,258.0805383,414,155.9194617,Store,North America Back-to-School Promotion,Proseware CRT19 E201 Black,"Proseware, Inc.",Monitors,Computers,North America,Castle Rock,United States
17779,2050-05-01,10.46444678,14.19,5,52.32223392,70.95,18.62776608,Store,No Discount,Contoso Phone with Memory Dialing-single line E88 White,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Albany,United States
17780,2050-05-02,3.303218064,20.96,18,59.45792515,373.088,313.6300748,Reseller,European Back-to-Scholl Promotion,Contoso Wireless Laser Mouse E50 Grey,"Contoso, Ltd",Computers Accessories,Computers,Europe,Paris,France
17781,2050-05-03,245.5463438,2899.99,6,1473.278063,16964.9415,15491.66344,Store,Asian Holiday Promotion,"Adventure Works 52"" LCD HDTV X590 Brown",Adventure Works,Televisions,TV and Video,Asia,Damascus,Syria
17782,2050-05-04,73.91575857,699,12,886.9891028,8318.1,7431.110897,Online,North America Back-to-School Promotion,Litware Home Theater System 5.1 Channel M511 Silver,"Litware, Inc.",Home Theater System,TV and Video,North America,Bethesda,United States
17783,2050-05-05,368.0759752,429,9,3312.683777,3775.2,462.5162232,Online,North America Spring Promotion,Contoso Home Theater System 5.1 Channel M1500 White,"Contoso, Ltd",Home Theater System,TV and Video,North America,Bethesda,United States
17784,2050-05-06,0.771879767,655,10,7.718797674,6550,6542.281202,Store,No Discount,Fabrikam Home and vacation moviemaker 2/3'' 17mm M103 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Worcester,United States
17785,2050-05-07,13.29107425,19.99,4,53.16429699,71.964,18.79970301,Store,European Holiday Promotion,Contoso General Carrying Case E304 Silver,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,Europe,Nice,France
17786,2050-05-08,46.97849221,50,10,469.7849221,500,30.21507788,Store,No Discount,Contoso Bluetooth Notebook Mouse E70 Silver,"Contoso, Ltd",Computers Accessories,Computers,North America,Minden,United States
17787,2050-05-09,152.7968346,338,24,3667.124029,8017.36,4350.235971,Online,European Spring Promotion,"A. Datum SLR Camera 35"" M358 Black",A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,Europe,Berlin,Germany
17788,2050-05-10,121.6527933,129,6,729.9167597,774,44.08324029,Online,European Spring Promotion,Proseware LCD17W E202 Black,"Proseware, Inc.",Monitors,Computers,Europe,Berlin,Germany
17789,2050-05-11,1.368706859,22.99,10,13.68706859,229.9,216.2129314,Store,No Discount,Contoso Expandable Cordless Phone System M008 White,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Morristown,United States
17792,2050-05-12,51.51391961,432,12,618.1670354,5184,4565.832965,Store,No Discount,Fabrikam Budget Moviemaker 1/2'' 3mm E300 White,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Asia,Taipei,Taiwan
17795,2050-05-13,235.6929832,499,10,2356.929832,4990,2633.070168,Reseller,No Discount,WWI Projector 480p DLP12 Black,Wide World Importers,Projectors & Screens,Computers,Asia,Beijing,China
17797,2050-05-14,127.183909,269.9,26,3306.781634,6639.54,3332.758366,Online,North America Holiday Promotion,Litware Home Theater System 2.1 Channel E211 Silver,"Litware, Inc.",Home Theater System,TV and Video,North America,Bethesda,United States
17798,2050-05-15,215.8328615,343,12,2589.994338,4047.4,1457.405662,Store,North America Back-to-School Promotion,Contoso SLR Camera M145 Blue,"Contoso, Ltd",Digital SLR Cameras,Cameras and camcorders ,North America,Newark,United States
17799,2050-05-16,1.811658892,16.5,12,21.7399067,196.35,174.6100933,Store,North America Back-to-School Promotion,Contoso Notebook Peripheral Kit M69 Black,"Contoso, Ltd",Computers Accessories,Computers,North America,Attleboro,United States
17800,2050-05-17,178.7925477,289.99,10,1787.925477,2899.9,1111.974523,Store,No Discount,SV DVD 15-Inch Player Portable L200 White,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,Plattsburgh,United States
17804,2050-05-18,70.89939093,160,9,638.0945184,1424,785.9054816,Store,North America Spring Promotion,Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Syracuse,United States
17805,2050-05-19,122.4495949,180,6,734.6975694,1080,345.3024306,Store,European Spring Promotion,Fabrikam Social Videographer 1'' 25mm E400 Grey,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Europe,Carlisle,United Kingdom
17806,2050-05-20,29.82183383,55,6,178.931003,313.5,134.568997,Store,North America Back-to-School Promotion,SV 2GB Laptop memory E800 White,Southridge Video,Computers Accessories,Computers,North America,Lowell,United States
17808,2050-05-21,71.54107206,102,6,429.2464324,591.6,162.3535676,Catalog,North America Holiday Promotion,Proseware Photo Inkjet Printer E290 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,North Harford,United States
17809,2050-05-22,41.17327718,259,18,741.1189892,4558.4,3817.281011,Reseller,Asian Spring Promotion,Proseware LCD20 M200 White,"Proseware, Inc.",Monitors,Computers,Asia,Beijing,China
17814,2050-05-23,0.395295513,13,10,3.952955135,130,126.0470449,Online,No Discount,Contoso Optical Wheel OEM PS/2 Mouse E60 White,"Contoso, Ltd",Computers Accessories,Computers,Europe,Berlin,Germany
17815,2050-05-24,1.869090651,31,12,22.42908781,365.8,343.3709122,Store,North America Back-to-School Promotion,Contoso Integrated Business Phone L08 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Haverhill,United States
17816,2050-05-25,0.377086399,13,6,2.262518392,74.1,71.83748161,Store,North America Back-to-School Promotion,Contoso Optical Wheel OEM PS/2 Mouse E60 Black,"Contoso, Ltd",Computers Accessories,Computers,North America,Houston,United States
17818,2050-05-26,41.68941105,102,9,375.2046995,836.4,461.1953005,Store,Asian Spring Promotion,SV 80GB USB2.0 Portable Hard Disk E500 Red,Southridge Video,Computers Accessories,Computers,Asia,Bangkok,Thailand
17819,2050-05-27,40.36537448,99,20,807.3074897,1980,1172.69251,Store,No Discount,Proseware LCD17 E200 White,"Proseware, Inc.",Monitors,Computers,North America,Germantown,United States
